block_heights,creation_times,volatilites,weighted_prices,block_hash
481157,2017-08-18 22:26:51,0.047587888205680835,4091.88909536,000000000000000000118d30425f8654a17720f193c649bdf5755d00afa7e815
509171,2018-02-14 15:28:08,0.02748262039442257,9267.9089175,00000000000000000024e1bf34c7893c4ebe92bec6328ea5e370babf1176fe77
499242,2017-12-14 11:18:08,0.019092852536527056,16474.235818200006,00000000000000000010ca860b48ae2f862b1903a092a4fa1e94e6f053bb433b
501042,2017-12-26 00:57:21,0.02831333192184605,13917.9667808,00000000000000000000cbd95853ce38ee183c4eea61b2161cbcbdff35d49a82
491132,2017-10-22 11:38:27,0.021047729747163426,5782.14954246,000000000000000000c17090fe039bd170c3b31125b48b7c66b5eaa629fd0d79
500782,2017-12-24 04:52:21,0.04258621087916819,13841.472496599998,0000000000000000007730b3d08890044bb9e6fe9c0003dd3c4be469deee5708
485904,2017-09-18 16:09:26,0.01861628219835589,4009.9903314000003,000000000000000000932a67b4424572189c53dadf9a27bbd979d3321d9f3c7b
492653,2017-11-01 16:04:17,0.02095753387728308,6595.374465360002,000000000000000000134bd7bbb61e3bab11296edd0f4e58a7538ca79a1b63cb
476912,2017-07-21 22:34:14,0.03221576314231508,2669.44911196,000000000000000000e612d5e38cfeb0186d195099edd53bdd67ca033bda56a9
502153,2018-01-02 04:04:38,0.03949142050698287,13352.618874000002,00000000000000000060bb9f0b6212c2f160294b081df131d772ea530fc1d915
511514,2018-03-01 19:19:34,0.022521534754718298,10896.2291726,00000000000000000037c2de35bd85f3e57f14ddd741ce6cee5b28e51473d5d0
509900,2018-02-19 07:47:07,0.020945675336927788,10818.3392454,0000000000000000005ebc7893c98665f4eb8addee0654d30e92dd2ff355dfee
490207,2017-10-16 23:03:01,0.026379907014783755,5739.03292392,0000000000000000002a003b9e34d263f117db2562c80171080e31d4db61bd72
500865,2017-12-24 17:21:11,0.05896622109315055,13445.5347866,0000000000000000002a10a9cfd08c3c68e3ef0bcd4fb416eb8156706616d8b6
492846,2017-11-02 20:52:37,0.02363851863268509,7041.706938680001,0000000000000000005ceaa4cf3a85a87cf3f470255892a45c39975a28b9b1a4
475565,2017-07-13 01:35:34,0.020474384544143083,2393.3861730399994,000000000000000001195a63976d39e8c082fa36c3ee36833b8f2481896e1eb3
481274,2017-08-19 16:26:34,0.033744225908026435,3953.0589316,00000000000000000031ad7a43b2e9c5ff4c463a7fbaf89f48789e367cdea76f
494353,2017-11-14 16:35:51,0.020986418539580817,6598.91048936,0000000000000000002d639eced41acc01b0c33355d9574ca86495bb24e30d43
504566,2018-01-17 00:07:37,0.09683888444317744,11592.6543758,0000000000000000002f80d6e80e6b481d68807ce98add05d818585bd3a50f58
496126,2017-11-26 02:22:27,0.06853345080938353,8801.553767419999,0000000000000000008a30f1539c346a2c36a7882f1ad39b46c5da9a80b05c01
491607,2017-10-25 06:35:44,0.02461575719612364,5536.56787222,000000000000000000b56d2708b0c96e9ed6dce9301705f515f03a83276bd16b
478172,2017-07-29 22:00:32,0.04328917858102156,2688.0361450600008,00000000000000000057757d9b84a57255a389b9b3be88b31f8f901a628e33b8
499119,2017-12-13 19:34:37,0.02647889183950938,16125.7658372,000000000000000000184d5fbf8f85f3cf9cf66b32a9a82aca30d891a31d1d4d
508173,2018-02-07 23:49:25,0.0353315295953714,7607.06036362,0000000000000000003f1ddd5808afe82e7a1b0ffe7eadb8c7d85207b13c7087
500189,2017-12-19 23:45:09,0.0244058857580348,17618.4535626,00000000000000000089e5ef730f600a15a2f5108d566761e8b60a84bf791dd3
483272,2017-09-03 09:17:30,0.022071408283895786,4611.81530432,000000000000000000a4e67b4d80f7b478c5a83afcf4ab2da64894a057109e2a
481788,2017-08-23 21:15:17,0.03636935324876109,4102.31953092,000000000000000000d2f7fc171b0cd65dce7c4a2fc0ffb8b808fea034fd36d1
494727,2017-11-17 05:04:18,0.02240435973124742,7853.91281914,0000000000000000007d5bcd84f07d76c3d006afedbc622b383bcddb95b79b0d
482487,2017-08-29 13:54:34,0.03835102220645238,4573.53226384,000000000000000000dc157b88cc226ba117fa9bd3ebd75d3dcc24fdb6a6b8a7
512736,2018-03-09 12:58:40,0.02683032296319482,9004.63452538,00000000000000000054efff234992359bba76d4be7c1de2f27e51d6c7de54d0
496378,2017-11-27 15:59:55,0.029259721700320287,9642.764234799999,000000000000000000845b9485040ef2f12753e30b59808872b41660985893c1
508613,2018-02-11 04:41:13,0.07770486360879389,7995.53840014,0000000000000000000a83bd82d2f3fd7ab5900fd0c8a5a9a047b80006a542c0
501114,2017-12-26 13:03:13,0.05318428926878317,15373.730655800002,00000000000000000003930d7ed8ec50a85a579c9ef32edc02353b314225d590
502087,2018-01-01 19:20:11,0.02384673101838348,13210.0989246,0000000000000000000b8529e645f0d4558b389fa63ac32d082d88af47b8f013
501315,2017-12-27 19:47:59,0.04509553697626635,14809.097934,0000000000000000005bb15646a75250f516ec68dfdb9bbc596172d82a1f7df0
484480,2017-09-10 06:53:32,0.05092556296079926,4029.14259938,00000000000000000060b26c6f6a255bd414eb02d45a8b4328d0a9510362fa36
500220,2017-12-20 05:05:35,0.033535282397613345,16822.5987218,00000000000000000067904c4f722f13f104cbd47572bcdc016180a2e92baee4
486446,2017-09-22 07:56:18,0.02155863212478882,3678.92369142,0000000000000000001cf028ed2cea7a401f1f45e355e980bd9fabdc311a3040
498024,2017-12-07 04:19:34,0.023864682347424542,13898.1686466,000000000000000000090218fb80788571e510cb2832a9ab152cf5bfd594d635
477732,2017-07-27 00:42:59,0.02814238999377445,2537.70122936,000000000000000000045fb88f18134d011d92723b84b55b0145c26a6cec3993
503429,2018-01-10 01:08:50,0.02391954159782604,14207.0485294,0000000000000000006165bb0fc8a6d2513fa3ffe8202e55de9490858b307655
513006,2018-03-11 11:34:56,0.02103166520380988,8756.3020808,00000000000000000019b194975a8c4954f83a29c107744ba4c646f06e6b6fe8
481776,2017-08-23 18:31:09,0.030291839654149173,4155.59176554,0000000000000000012c5298126db1eadce34f53df0e7cf2f7590ec449594ad8
491150,2017-10-22 13:33:56,0.01976883918545163,5845.32863482,00000000000000000011ab41d44075a8fbbe37b6476fe88dffbc3f71ac4bf6ea
510189,2018-02-21 05:47:32,0.03325842428878234,10857.2464404,0000000000000000005b3d8b0f41a63f2511897cc632890f317ce758b19ac9dd
499304,2017-12-14 18:43:11,0.044748261090567835,16392.7037324,00000000000000000018c0b525586a6a13e84f0be8addb9c7cbf9f92f7a55896
501647,2017-12-29 23:06:20,0.03040066164405492,14544.740819,00000000000000000009db1b38666b43be3dad16979b9a09e75a56f160767ee7
512341,2018-03-07 01:10:05,0.02222998405087033,10829.004331,0000000000000000001466d2402ec2188b74668830f8ff58c2febbbea324deed
503821,2018-01-12 05:47:42,0.04317115604181438,13603.055368000001,000000000000000000352963039d7379650eadb4b30000ad1eefbaf2631a735c
483751,2017-09-06 00:18:29,0.026367490227627303,4421.654818180001,0000000000000000007efa70813d1f05f10f6996e5642aa339c87eee2c707bc3
509296,2018-02-15 10:44:51,0.02595030120370794,9644.55294116,00000000000000000002539b05a34bf439be45455cc456b19c18ea3df31803e9
495827,2017-11-24 04:08:25,0.021543610604253152,8041.95978224,000000000000000000926091ae80d6e0ff8440a2a2b2702cf2c115794f3eb344
490205,2017-10-16 22:14:04,0.026720245504594103,5719.743672219999,00000000000000000011dba7082b58f019026a33f6db58d4348c5d382691956c
473852,2017-07-02 12:38:32,0.0240739608281684,2428.78799944,0000000000000000009727337e99e8adba3dc2d36c00756c37e3854582912d5b
481499,2017-08-21 10:22:41,0.0202770970151576,4062.75368268,0000000000000000007e7258651bae35d87143615c5c95fb8dee4395f5bc16b0
483181,2017-09-02 18:55:48,0.03993435608757913,4591.069356000001,000000000000000000539dee258c8b147e3a4ede967cc55d773db0e74ddf3408
510152,2018-02-21 00:29:48,0.09062951253917853,10944.4959128,00000000000000000050f33d1b9d8374448ae5940a5539f87b2a19b16cec8ac5
484132,2017-09-08 05:54:02,0.025626245025528748,4602.392593539998,000000000000000000da5c3b51a78db416ee08b14f71f6bd7654e4f355305883
493387,2017-11-07 00:03:00,0.03959580608731232,7020.31969846,000000000000000000ad396808fdc05052655d8a80aee7ffc538b71828ea03d3
512354,2018-03-07 03:04:10,0.03324356652192773,10741.944993000001,0000000000000000002bf433b89d272299875498c75b90fd1606832739143c02
485338,2017-09-15 05:15:29,0.02286639578782965,3253.77716256,000000000000000000a879bc5d33e2b483b330bf14d5d9e22418743d2f8f6fb8
491972,2017-10-27 11:29:42,0.019176520194457747,5846.746339020001,0000000000000000002dae593b047f764712243e30d5438acb148d143cf0edf5
483588,2017-09-05 05:16:06,0.053990990233483915,4033.1670389000014,00000000000000000085d14ef1d135fc82dad9fbb28e1395c8db0bb12a32c55f
508964,2018-02-13 09:30:44,0.024978627510075332,8439.535688799999,000000000000000000362ecfd80264284df6938e984bdbba5bcbb0cd0081d454
483463,2017-09-04 11:02:03,0.03712079157650284,4348.61256234,0000000000000000005b9be2112de8f757e4fb8d819607eb9cc70ee1d7c551d5
495476,2017-11-21 20:02:23,0.03887159495079847,8130.900148919999,0000000000000000004fb8eed516c9db969c60070f33635b0c5e8a6d1b430008
508876,2018-02-12 20:38:25,0.01913499374266241,8899.090084200001,000000000000000000154241a10118985b9959b22d5f2bd3ddb59bb6d005823a
482023,2017-08-26 01:54:33,0.019366863484732315,4320.24197524,000000000000000000ece87c14537613117f11c105bda015f028e15a001a36e7
507278,2018-02-02 14:11:21,0.08511735152232178,8732.17182906,0000000000000000000c8afa0e07ba492d6cdac40850be142ffb231d876f2d30
501535,2017-12-29 08:10:32,0.05132336216134596,14460.7394266,00000000000000000079550abc4dc9264c96900ab98491b8409b142159293d5e
507895,2018-02-06 03:23:05,0.027836058292066288,6264.07470566,0000000000000000005204bd31d75374c15d5ba2550cd30caf286c85b1cbb4cc
474469,2017-07-06 07:17:54,0.0184193227071738,2590.46315034,000000000000000000037fc5bb9adff0a7b6445ddd4d3e00135ac87c55a96f9b
508623,2018-02-11 05:31:36,0.044443468612752016,8037.97603488,00000000000000000022cdb4aa372765e8cd9a0616e51e191bf89caac310038b
506853,2018-01-30 17:34:33,0.026461361351331068,10385.911461200001,0000000000000000002270097267582645ba363c54e11a3aa8b62f7dfdc621b6
481100,2017-08-18 14:03:22,0.03721734080647018,4273.382135320001,000000000000000000b20488dcdbeff32d7a30deb15357ace1a6210665cf4424
477677,2017-07-26 17:01:57,0.056552829913209965,2435.47622344,000000000000000000673f0d90d69655e7186334c99924d58bea2f41110da2b8
500697,2017-12-23 14:57:54,0.03567647863570228,15624.3504942,0000000000000000006777da16a96dedf876de1678ca410a22f076622c11e1d3
477207,2017-07-23 16:29:20,0.0671013789665856,2758.1689671,0000000000000000008ca11191101aab9fc603bdf78cdad9bfa26c3b2e1a7f64
480681,2017-08-15 18:51:48,0.0626408191126574,4064.22394536,0000000000000000011c09c120f55b598d7926429e842c6d35cea852a2760f33
490125,2017-10-16 10:49:35,0.02017623199035105,5687.7107719999985,000000000000000000a1846b80f9a5e9a01b281ac1e3dc0b3ecd191ffae51286
481651,2017-08-22 23:39:38,0.04430348753963955,4080.032314540001,0000000000000000004807de7fef8eed374a5e838fd9244deb93cbb6c81cebf0
502788,2018-01-06 04:28:36,0.021523719773251442,16511.598706800003,0000000000000000003080809d698b59992aa73beab45883bfcb06debac36c45
497186,2017-12-02 10:49:49,0.019777267400635738,11136.6551696,000000000000000000934f4e68001443fcdbe878aa679de0eaeebf76d29b22c6
497460,2017-12-04 00:30:46,0.03246702236334492,11255.844852200002,00000000000000000086e06aaff8453c5301ffcbd09d1bcb6e62af8e16ea7946
501257,2017-12-27 11:00:17,0.029799795042794813,15664.284122599998,0000000000000000002f3ed73da994924e0b0dbc8de2abe066882c3dce12690b
492795,2017-11-02 13:23:54,0.03023195252973849,7105.30249972,00000000000000000020c3430fb5a9004a9a238df6ed864569961a70c9579fb2
504799,2018-01-18 08:14:39,0.033962593937765344,10842.606324200002,000000000000000000431eb04b28817e09dc7aa5e4c4fa227caee260a0ab6292
508963,2018-02-13 09:23:37,0.03356119892147594,8417.51878224,00000000000000000003ec6f5d553637261e6b7199327031d66e0a686b4ffd81
500671,2017-12-23 10:22:48,0.02948178011569458,14359.151283,0000000000000000002df1015554d55090cb94d139e14aacade7ad08818a38de
508015,2018-02-06 21:06:45,0.04834711529802793,7644.58102706,0000000000000000000e02d0a860eca82f948131fd2ce9fea6ce78beb65c717f
476619,2017-07-20 01:59:38,0.044331938563893086,2307.49914056,00000000000000000063cc54f5a8239b03a44e219fb484d162e8fe47c971ab1b
503317,2018-01-09 10:01:43,0.0483174878342764,14777.809497400001,00000000000000000052b09b0d0b53d236cbd386d1716e15eda48a78c5b75fa6
498925,2017-12-12 17:18:01,0.022426185257156724,17096.7851604,000000000000000000379becdcd3f0e20efffab78dac16e775c5f1a3869e2b9e
485430,2017-09-15 16:41:19,0.019656765068364203,3571.09209634,0000000000000000001f7b2c4a36cde21c56e54fb41b1d6459b25f53e0ef98ba
513026,2018-03-11 14:24:14,0.023425623275534484,9291.03324702,0000000000000000003a0c4b6cdf748e38982adeb2cd4c788a80b71075f636d9
505488,2018-01-22 07:18:45,0.025596350379608918,11579.455129799999,0000000000000000003da34d67b6e7765d2d402e2b591005ef8d8eb2889f2fc9
490237,2017-10-17 02:41:44,0.03474741129965538,5625.25509286,000000000000000000873089892ae0b6781d0e0106b7933f5cc4ab87c0d5e8a6
478114,2017-07-29 11:14:52,0.020098014305414868,2693.7279888000007,000000000000000000a3189db60d3f3384cf12a82f2f267e3710d13af96d048a
485261,2017-09-14 19:52:26,0.023444510866883008,3363.92192116,0000000000000000010adf66435ddba936cb26d985344fba56ff1fbf9a9c303f
506484,2018-01-28 10:32:23,0.02761634174948605,11821.923107399998,00000000000000000022834fb9906720c011926582e247ed9482a5e212631a33
499548,2017-12-16 05:26:37,0.018983995409590844,17499.3998812,0000000000000000002f346f3d118c18a609f921d09f557e91fb44131155f325
482610,2017-08-30 08:54:20,0.026139510191788062,4585.75128874,000000000000000000175c97c8251139adfb8db6da07932ab1db57621cdcc4dd
490676,2017-10-19 19:58:28,0.0226624103362257,5629.427935,00000000000000000051fb43b0d971ca86db154a6f1548e2ae3dfd14f9821873
475958,2017-07-15 20:12:19,0.04831907147812202,2044.28890184,000000000000000000dfd4cc87a9aa911bc8900ac265f9ae5f6e4f401126d7c5
508067,2018-02-07 07:38:46,0.03848375709407989,7618.825315100001,00000000000000000042a1f5fe5a1e9ecaf8ed068b3faf05a8f2fcc87f0b006f
506522,2018-01-28 17:11:55,0.025866746887053867,11635.899356,0000000000000000000a3bab3faf948592c599f89446d07b65e5266b059a6a29
499230,2017-12-14 09:47:59,0.028857539664152068,16394.422747999994,000000000000000000871ceea842f815fb0a5fcd204fca2885c2610983ee76c3
486913,2017-09-25 12:24:08,0.027731271199195284,3756.898979,000000000000000000df06024655affd28e5d506e5101a86eb0e6eb81f693deb
500114,2017-12-19 11:43:50,0.1703311575468931,17886.7769574,0000000000000000005061ec88458e7ec9d29d817cd2046efdd36195bfe86356
495455,2017-11-21 18:13:40,0.023914855825724758,8288.66779518,000000000000000000ca7bb8a9ff659ebf6916250355af4c12fbeb08a814fe4d
503886,2018-01-12 16:28:14,0.03842509465186392,13541.597686400002,000000000000000000434d4ba26da5a97cf7d61a98be4f69ad7eedfee3b4b255
488175,2017-10-03 20:05:46,0.01983759216039813,4265.31172906,0000000000000000009b031a7054ee74162f171902f9001ebd0b0e5baee375a7
502937,2018-01-07 02:00:59,0.022969241272684127,16947.0691074,0000000000000000001f06c346000a7228f1f9933a20204b1374d4525ac1d038
505056,2018-01-19 22:22:51,0.0283492120416773,11316.3705246,00000000000000000034ee0bd242751f4a0d6231a011b7efebd896a7e028497a
501969,2018-01-01 01:20:48,0.019504973491866032,13645.2968058,000000000000000000050104d77a14f5e02a7ef1a2e0ad54d2c5d15beb02e4ee
498851,2017-12-12 05:02:50,0.021376795225004644,15995.3395796,00000000000000000090329933c410ab0d17c713eeab39c16bb7d3b5681d2596
477937,2017-07-28 10:08:20,0.03133945920617008,2750.86181264,000000000000000000f649f89f4156688361bdc582ac54c4c5c6a761cf2dbc75
511607,2018-03-02 10:04:13,0.01975160248877832,10938.4354512,0000000000000000005635805a074cb8ab1851794918984de783c20d1f5708a9
485602,2017-09-16 18:25:55,0.04050149334151768,3690.72824884,000000000000000000714ccc9ce3a24ee7151a56256376568f132edc3c891c06
489635,2017-10-13 12:49:14,0.0337372276085048,5583.66156326,00000000000000000044c4f5c5d9fc231b732e1fa60ff57c4fc2fa3bef4c81e2
490763,2017-10-20 05:17:53,0.0435170780717058,5655.26816808,0000000000000000000d4ac5b7572e106925fe682d9f72813b51f072058cd886
505492,2018-01-22 07:44:10,0.020502133228963455,11753.890507799999,0000000000000000005815cc67b1eb89bd2336aa26b71c0d336eb4112e131827
486747,2017-09-24 07:27:55,0.018789689993894347,3644.478653679999,000000000000000000eef6c7f76e1fcd7a8ea76dd610f6bd432c2610c2afef89
484479,2017-09-10 06:41:28,0.03230572594889043,4064.65171286,00000000000000000073c27a2053312b4c4ecb9cdd1d92bc17654879ac418d4c
509980,2018-02-19 21:16:19,0.022618474019608988,11195.758435,00000000000000000026575355cac14e592d568d406e5bddeb3fc7e06ec606b2
507607,2018-02-04 15:01:56,0.03910025395437119,8684.20960776,00000000000000000043ba88d872b99da792e747c9af3fe3751eb408bc5ed999
497654,2017-12-05 03:55:35,0.04291319496391087,11572.9054854,00000000000000000043d5041d314b84bb18be63e62662760c4f54945e0b6a2c
500984,2017-12-25 13:59:10,0.08784791483953278,13770.700199000004,0000000000000000002244eb2de80d5ce084be8a33c97bb0635a0c169ba285d0
479656,2017-08-08 10:40:41,0.02045296966569516,3417.30135396,000000000000000000d4cf8a9419688cc1083e64c30504f0d7e3a11f81f5bfa4
508827,2018-02-12 12:41:31,0.03439507741016178,8720.27926296,0000000000000000005ef13ef9e1f3a7fa8e24d1886d6ed429f2d706e7c1a95d
508018,2018-02-06 21:22:20,0.04035807096952583,7822.861741840001,00000000000000000020d001f03bdc073798bafb412e532f25b4c8c01cb55fb7
478477,2017-07-31 23:52:49,0.02786992621822192,2860.46413668,000000000000000000de84797feda2cd3b753721133946eafb9809d85045b861
508533,2018-02-10 18:09:53,0.037720223993919534,8371.23689944,0000000000000000000d56c1ce60daf3dec1962dd8df91d31caf6f19d56bf4d1
505045,2018-01-19 21:19:58,0.021000735756392355,11545.2817024,00000000000000000047ea8935cc19fbc4b533110a7749c3fbe2ba8f52165e67
483595,2017-09-05 06:09:55,0.03567276781866087,4046.81563994,00000000000000000000d9581aac8fbc944320aaefe0d52b042c6890d6ba952a
503863,2018-01-12 12:46:11,0.03652250107385259,14079.378174599999,0000000000000000008783b7c8ccb7459bd60ab5740f8a85ac1631dc6b967a47
500850,2017-12-24 15:36:31,0.06023297936853244,13226.869234000002,00000000000000000006e5ef3749c60cbf221851f84734462e122d3cea9bdd69
496124,2017-11-26 02:13:41,0.028581716006345025,8830.76603808,00000000000000000087899c97043166e77c706943a06bf1efdde6c219379809
507487,2018-02-03 21:03:18,0.03523601346985288,9217.23120238,0000000000000000002c549cb7cb7a842da7089346c232cce8c4821135a21838
479032,2017-08-04 15:28:52,0.019664622287002696,2872.05362578,000000000000000000bb05f32b087c72d9c9b4023bceff40083413f59c7c5a7f
495879,2017-11-24 10:27:20,0.022533902153968527,8189.58314718,000000000000000000571e78363dac1a917d1f50a31c8c3e52179c5884465732
484932,2017-09-13 00:17:31,0.03602525869749317,4113.3047989,0000000000000000004a484424125fcdc68bd7429905222b287f4e4c4e82cf70
483502,2017-09-04 16:10:14,0.030757993396076325,4249.20054304,0000000000000000003bc16f9636c98014609874b4e8222e18d05426bda99fbe
501639,2017-12-29 21:28:32,0.03121031273923025,14282.4447378,0000000000000000006cc8a232c54608adf8e16692062bdc1a64b9e22556fd93
503650,2018-01-11 08:32:54,0.03152989905846317,13813.846805599998,0000000000000000003f23dbe1f272477bf1afffeaa42aaf2e47666c1f388d77
496885,2017-11-30 17:33:21,0.050927667012952926,9326.28030956,000000000000000000afa253d01cef50169ac1bc25d34ea6b756b10d461a0d3f
475145,2017-07-10 14:53:33,0.02362078113822684,2400.29478294,000000000000000000d287afa949a5236dbc565936aa90e1bd1215bf90206ac7
477643,2017-07-26 10:40:29,0.01852626457627464,2521.41429464,0000000000000000005502e4b930d31ebeb588e033efc80d8ebc9963d2b12ca1
497920,2017-12-06 12:02:55,0.02482110214276712,12582.534805399999,00000000000000000043e2b7f4bfd2c3b301ecf0131ee9f147a47c2e2edc5147
500435,2017-12-21 19:12:05,0.08395703609854993,15180.7606326,000000000000000000900c8cb815dcec28f870e9c8303abbc45e9ac107fa2872
505157,2018-01-20 10:22:15,0.021024788553509585,12517.3367982,0000000000000000004e93f34a83c26f65cce11fe87732399e661320c3e7cdff
478730,2017-08-02 15:53:03,0.021772392959918167,2699.87244452,00000000000000000119b6fc97bd19a7eaf945f8e60882958bdb7ce20f7da8ee
509912,2018-02-19 10:15:30,0.041742401196322734,11025.7422296,00000000000000000039989995d74949f3772b090a54941a35e4c6d8582d67c3
480106,2017-08-11 16:29:29,0.02600981281588664,3518.31197742,000000000000000000e63cb79dfbced4e95dd6717216d8e4a78a87fb01f2feb8
482312,2017-08-28 04:56:01,0.03171606517926885,4236.69857224,0000000000000000000123f875c65e87c03f6f5642fb25cec8f0386f077356b0
504187,2018-01-14 13:05:34,0.04874743537020052,13474.7899044,0000000000000000002790a9a3878ffdb096be617cdfe4f2a9795851b9792bd6
473762,2017-07-02 00:50:16,0.03050087291680063,2385.6003046,0000000000000000004dc866de79d9e48ef456f807331783f0abba8f9f0b8b8c
499306,2017-12-14 19:00:50,0.02502652565698632,16366.204471599998,000000000000000000113f4f624b5ec66212eace2c20d86edcfbc8038286585d
483755,2017-09-06 00:57:29,0.02232150872751528,4447.43836042,000000000000000000508371601e5b3fcb3f0a781e409ab17484ad876cf96a17
495887,2017-11-24 11:58:37,0.022429670067836083,8225.16282166,00000000000000000069f9286ed82fa7e4882731e807e7470ceb5a2210e3b6c1
500496,2017-12-22 05:21:20,0.06440774911530565,14614.576068399998,000000000000000000770f5ba0a6232881c82a0377b79fdfaea94e9b338af224
510039,2018-02-20 07:00:03,0.033898793319985306,11541.8707312,00000000000000000010932ac6aa23b707ea5d141b7f3c07314e79e6de1a589e
476565,2017-07-19 17:58:43,0.01988131611265696,2281.47441984,00000000000000000089d43a9536337b0ff0a889331132a1dec773b858ff4c09
477351,2017-07-24 13:12:31,0.02702316417683976,2760.65174706,000000000000000000378542d8def02a3076de9805c2a9a19d43ae3ba01645fd
512479,2018-03-07 19:44:59,0.02588746366347605,9732.09933458,00000000000000000006b1dbe77d96600a8c2b8f3e5d7ca9fb6ec3031e9b8475
491982,2017-10-27 13:16:22,0.02205767443084123,5727.956405020002,00000000000000000021b331506b7ec2927a1d153c608d74b035f81be624f4ab
485283,2017-09-14 22:30:29,0.04441078279015186,3309.74918706,0000000000000000004e61e947974ca1c8f3d17cc4445499b5031d3601031625
493485,2017-11-07 15:19:22,0.03402336726305094,7020.04756828,000000000000000000596e0bd8d3b4d94002f2051a0e5038e97600f2070a92a6
481458,2017-08-21 01:42:01,0.026811691762713124,4063.27520444,000000000000000000724dd0b8782d6052280b1d625b59ee758886ec06034785
503944,2018-01-12 22:42:59,0.04616703961203725,13665.707306599998,00000000000000000027f3de129418bf57c9e27c8286eb58f8f06e200f6c1f85
500282,2017-12-20 15:55:46,0.049343728083069714,16534.9609428,0000000000000000006769fff0a690deb7b7f00157aeafba1f282cd16fe90924
494147,2017-11-13 04:38:00,0.03664982926342682,6004.309407399999,000000000000000000449ecb90705c0c9d32c857c0639c49db1cedf9624d26c8
494877,2017-11-18 02:36:42,0.03889695725870637,7476.359948719999,000000000000000000c66e8b70cefa91a418d9c6337e77a13a617d22c48cd4aa
485399,2017-09-15 11:55:08,0.04193434989057199,3017.5744542,000000000000000000e5aba39ea26878722ef429c45ea181f9b8ae178dad27d6
492926,2017-11-03 12:50:33,0.02721919288318664,7319.759762619999,0000000000000000004f1d0c1af50d902462c3e4d9f1455ee61ff0215f3f646b
506585,2018-01-29 00:21:21,0.031485397287475195,11781.930276,000000000000000000446fea29c518ae554a02691f9b3624db7b8fb1bc15d162
493696,2017-11-09 01:24:06,0.05662182645279251,7312.114570579999,0000000000000000000cc98994c979f802e047d7edd4b2fb3851a4765d03ce6a
484598,2017-09-11 03:40:40,0.02655563338574827,4308.42142644,0000000000000000003085f228913ab72548ef04cd8cc4b844661e169ef34be3
501620,2017-12-29 18:58:51,0.03019734064123399,14498.4919772,000000000000000000661dfb12f744eb3f2d723c496d321c881af27e0d02ad6f
483043,2017-09-01 22:19:47,0.03621646969945234,4863.180634499999,0000000000000000005bb7d486b710ce7a29f713a8e134f161a0f7bcf7d36482
509626,2018-02-17 14:12:02,0.020169912427038448,10652.9700376,0000000000000000000134c7ff18d5ec0bf6f1832654024193809cc5045d09a2
484987,2017-09-13 08:15:48,0.03223912763065708,3945.88711196,0000000000000000011c028c63517803d85f22abf2a828e65fef354fb9b48039
476645,2017-07-20 04:55:18,0.022759525231176192,2323.9360010599994,0000000000000000008a727995e2ce81d46f6fdb2301cc9973a87f90cd6e545c
476291,2017-07-18 00:01:03,0.03753527112633775,2222.15641234,000000000000000000713bff454f5314a55096c00660081a68ed845c9dc8c450
503257,2018-01-09 01:07:01,0.021723562949645857,15204.215071399998,0000000000000000006c82b56ad73d696cf217fe6faa602c9527afab121cc978
484948,2017-09-13 02:15:40,0.03049359695338976,4061.89163874,000000000000000000f08300f148e60ba6f989a0dfdfa0e9f784e154ceae7703
503688,2018-01-11 13:20:52,0.044489796379855936,13721.801879199998,00000000000000000040855c24062ddb515ee4394d2d3bb7bbe22be7ae98e199
492723,2017-11-02 01:40:44,0.050645552245823684,6814.9246859,0000000000000000001ac8cdf292de41188900cae8241939502445511bbb19b5
481530,2017-08-21 18:03:45,0.01908809467061949,3989.79995404,000000000000000000c23e75352c95feb612b939f7aef581acd7afc8a644ed6c
486126,2017-09-20 06:54:16,0.03409888941849178,3947.84574112,0000000000000000004d581636355bb4eb5d4b47a574f096d765fbc08adf4b34
506538,2018-01-28 18:30:22,0.029186847837485538,11634.892305800002,00000000000000000001b1ebd03b6a1bc9d5fcf80f6d3a620b22e65b08040ab9
502686,2018-01-05 11:54:34,0.029303307472379143,16010.957923799995,0000000000000000001a0f20a16e6589b1d61901192ed9c58b897764352765d3
473804,2017-07-02 06:39:33,0.03123224120421149,2414.72182806,000000000000000000ae6d4f50a431f32f918c324206c8d4f396829e24c75d16
509428,2018-02-16 08:50:38,0.024087890765451685,9966.52784956,00000000000000000046c99ff2863c1f9a903d0648cae2eae2dffafa4e8dd468
478237,2017-07-30 08:11:47,0.045721675562023584,2615.9992305200008,000000000000000000aa8940cd11406fb4dbccc4660b9823d131a9465a8f5033
477431,2017-07-25 00:21:46,0.03626488952434302,2769.94326972,0000000000000000014eb2828f02ebc019d3d954d7fc84bfbe94597b232eb9dc
485213,2017-09-14 12:41:01,0.03262098654644272,3564.48508402,0000000000000000004c81f7778fa3de797a3d860095159c1ac54237d4a28f43
478616,2017-08-01 21:24:18,0.03007700387051282,2739.3566736400007,0000000000000000001986eb2aa4991609b0b47c2588257ac179112329de730d
508495,2018-02-10 10:13:48,0.0232569038158469,8664.745734580001,00000000000000000053477cc10c3a26a0146f1cc76838d42ece1570a1064425
486355,2017-09-21 18:25:54,0.019714176225066958,3699.659502,00000000000000000083ee0948ef07fe0620d68e1d91f5d2bac9e52928daef8c
512521,2018-03-08 03:36:17,0.03428014489310504,9680.54267434,00000000000000000040121f6e4cc18485a3e02babb4dad1bff830c719ad9323
